codine	Municipio	Superficie	Capitalidad	Año	CA	Autonomía	CP	Provincia	CPJ	Partido_Judicial
14027	Fernán-Núñez	30,34	Fernán-Núñez		01	Andalucía	14	Córdoba	1411	Montilla
14028	Fuente la Lancha	7,83	Fuente la Lancha		01	Andalucía	14	Córdoba	1406	Peñarroya-Pueblonuevo
14029	Fuente Obejuna	591,43	Fuente Obejuna		01	Andalucía	14	Córdoba	1406	Peñarroya-Pueblonuevo
14030	Fuente Palmera	74,73	Fuente Palmera		01	Andalucía	14	Córdoba	1405	Posadas
14031	Fuente-Tójar	23,66	Fuente-Tójar		01	Andalucía	14	Córdoba	1409	Priego de Córdoba
14032	Granjuela, La	56,15	Granjuela, La		01	Andalucía	14	Córdoba	1406	Peñarroya-Pueblonuevo
14033	Guadalcázar	72,37	Guadalcázar		01	Andalucía	14	Córdoba	1405	Posadas
14034	Guijo, El	67,28	Guijo, El		01	Andalucía	14	Córdoba	1403	Pozoblanco
14035	Hinojosa del Duque	531,47	Hinojosa del Duque		01	Andalucía	14	Córdoba	1406	Peñarroya-Pueblonuevo
14036	Hornachuelos	909,22	Hornachuelos		01	Andalucía	14	Córdoba	1405	Posadas
14037	Iznájar	136,36	Iznájar		01	Andalucía	14	Córdoba	1407	Lucena
14038	Lucena	351,09	Lucena		01	Andalucía	14	Córdoba	1407	Lucena
14039	Luque	140,76	Luque		01	Andalucía	14	Córdoba	1404	Baena
14040	Montalbán de Córdoba	33,66	Montalbán de Córdoba		01	Andalucía	14	Córdoba	1411	Montilla
14041	Montemayor	57,98	Montemayor		01	Andalucía	14	Córdoba	1411	Montilla
14042	Montilla	168,51	Montilla		01	Andalucía	14	Córdoba	1411	Montilla
14043	Montoro	586,12	Montoro		01	Andalucía	14	Córdoba	1401	Montoro
14044	Monturque	32,83	Monturque		01	Andalucía	14	Córdoba	1402	Aguilar de la Frontera
14045	Moriles	19,54	Moriles		01	Andalucía	14	Córdoba	1402	Aguilar de la Frontera
14046	Nueva Carteya	69,18	Nueva Carteya		01	Andalucía	14	Córdoba	1410	Cabra
14047	Obejo	214,65	Obejo		01	Andalucía	14	Córdoba	1408	Córdoba
14048	Palenciana	16,13	Palenciana		01	Andalucía	14	Córdoba	1407	Lucena
14049	Palma del Río	200,19	Palma del Río		01	Andalucía	14	Córdoba	1405	Posadas
14050	Pedro Abad	23,46	Pedro Abad		01	Andalucía	14	Córdoba	1401	Montoro
14051	Pedroche	121,65	Pedroche		01	Andalucía	14	Córdoba	1403	Pozoblanco
14052	Peñarroya-Pueblonuevo	64,88	Peñarroya-Pueblonuevo		01	Andalucía	14	Córdoba	1406	Peñarroya-Pueblonuevo
14053	Posadas	160,28	Posadas		01	Andalucía	14	Córdoba	1405	Posadas
14054	Pozoblanco	329,92	Pozoblanco		01	Andalucía	14	Córdoba	1403	Pozoblanco
14055	Priego de Córdoba	288,27	Priego de Córdoba		01	Andalucía	14	Córdoba	1409	Priego de Córdoba
14056	Puente Genil	171,05	Puente Genil		01	Andalucía	14	Córdoba	1412	Puente Genil
14057	Rambla, La	137,80	Rambla, La		01	Andalucía	14	Córdoba	1411	Montilla
14058	Rute	132,40	Rute		01	Andalucía	14	Córdoba	1407	Lucena
14059	San Sebastián de los Ballesteros	9,65	San Sebastián de los Ballesteros		01	Andalucía	14	Córdoba	1411	Montilla
14060	Santaella	271,63	Santaella		01	Andalucía	14	Córdoba	1411	Montilla
14061	Santa Eufemia	187,34	Santa Eufemia		01	Andalucía	14	Córdoba	1403	Pozoblanco
14062	Torrecampo	196,54	Torrecampo		01	Andalucía	14	Córdoba	1403	Pozoblanco
14063	Valenzuela	19,30	Valenzuela		01	Andalucía	14	Córdoba	1404	Baena
14064	Valsequillo	121,82	Valsequillo		01	Andalucía	14	Córdoba	1406	Peñarroya-Pueblonuevo
14065	Victoria, La	18,01	Victoria, La		01	Andalucía	14	Córdoba	1411	Montilla
14066	Villa del Río	22,07	Villa del Río		01	Andalucía	14	Córdoba	1401	Montoro
14067	Villafranca de Córdoba	58,47	Villafranca de Córdoba		01	Andalucía	14	Córdoba	1401	Montoro
14068	Villaharta	11,96	Villaharta		01	Andalucía	14	Córdoba	1408	Córdoba
14069	Villanueva de Córdoba	429,52	Villanueva de Córdoba		01	Andalucía	14	Córdoba	1403	Pozoblanco
14070	Villanueva del Duque	137,64	Villanueva del Duque		01	Andalucía	14	Córdoba	1403	Pozoblanco
14071	Villanueva del Rey	215,80	Villanueva del Rey		01	Andalucía	14	Córdoba	1406	Peñarroya-Pueblonuevo
14072	Villaralto	24,07	Villaralto		01	Andalucía	14	Córdoba	1403	Pozoblanco
14073	Villaviciosa de Córdoba	468,75	Villaviciosa de Córdoba		01	Andalucía	14	Córdoba	1408	Córdoba
14074	Viso, El	254,42	Viso, El		01	Andalucía	14	Córdoba	1403	Pozoblanco
14075	Zuheros	42,31	Zuheros		01	Andalucía	14	Córdoba	1410	Cabra
15001	Abegondo	83,81	San Marco (Abegondo) (Santaia)		12	Galicia	15	Coruña (A)	1501	Betanzos
15002	Ames	80,04	Bertamiráns (Ortoño) (San Xoán)		12	Galicia	15	Coruña (A)	1502	Santiago de Compostela
15003	Aranga	119,65	Ponte Aranga (Aranga) (San Paio)		12	Galicia	15	Coruña (A)	1501	Betanzos
15004	Ares	18,31	Ares (Ares) (San Xosé)		12	Galicia	15	Coruña (A)	1503	Ferrol
15005	Arteixo	93,68	Baiuca, A (Arteixo) (Santiago)		12	Galicia	15	Coruña (A)	1504	Coruña, A
15006	Arzúa	155,48	Arzúa (Arzúa) (Santiago)		12	Galicia	15	Coruña (A)	1508	Arzúa
15007	Baña, A	98,19	San Vicenzo (A Baña) (San Vicenzo)		12	Galicia	15	Coruña (A)	1511	Negreira
15008	Bergondo	32,72	Carrio (Bergondo) (San Salvador)		12	Galicia	15	Coruña (A)	1501	Betanzos
15009	Betanzos	24,19	Betanzos		12	Galicia	15	Coruña (A)	1501	Betanzos
15010	Boimorto	82,34	Gándara, A (Boimorto) (Santiago)		12	Galicia	15	Coruña (A)	1508	Arzúa
15011	Boiro	86,58	Boiro de Arriba (Boiro) (Santa Baia)		12	Galicia	15	Coruña (A)	1510	Ribeira
15012	Boqueixón	73,18	Forte, O (Boqueixón) (San Vicente)		12	Galicia	15	Coruña (A)	1502	Santiago de Compostela
15013	Brión	74,90	Pedrouzos (Brión) (San Fins)		12	Galicia	15	Coruña (A)	1511	Negreira
15014	Cabana de Bergantiños	100,23	Carballa, A (Cesullas) (Santo Estevo)		12	Galicia	15	Coruña (A)	1506	Carballo
15015	Cabanas	30,30	Cabanas (Cabanas) (Santo André)		12	Galicia	15	Coruña (A)	1503	Ferrol
15016	Camariñas	51,60	Camariñas (Camariñas) (San Xurxo)		12	Galicia	15	Coruña (A)	1507	Corcubión
15017	Cambre	40,74	Cambre (Cambre) (Santa María)		12	Galicia	15	Coruña (A)	1504	Coruña, A
15018	Capela, A	58,00	Neves, As (A Capela) (Santiago)		12	Galicia	15	Coruña (A)	1503	Ferrol
15019	Carballo	186,09	Carballo (Carballo) (San Xoán)		12	Galicia	15	Coruña (A)	1506	Carballo
15020	Carnota	70,90	Carnota (Santa Comba de Carnota) (Santa Comba)		12	Galicia	15	Coruña (A)	1512	Muros
15021	Carral	48,03	Carral (Paleo) (Santo Estevo)		12	Galicia	15	Coruña (A)	1504	Coruña, A
15022	Cedeira	46,20	Cedeira (Cedeira) (Santa María do Mar)		12	Galicia	15	Coruña (A)	1509	Ortigueira
15023	Cee	57,45	Cee (Cee) (Santa María)		12	Galicia	15	Coruña (A)	1507	Corcubión
15024	Cerceda	111,27	Campo da Feira, O (Cerceda) (San Martiño)		12	Galicia	15	Coruña (A)	1504	Coruña, A
15025	Cerdido	52,72	Vila da Igrexa, A (Cerdido) (San Martiño)		12	Galicia	15	Coruña (A)	1509	Ortigueira
15026	Cesuras	79,46	Cesuras (Dordaño) (Santa María)		12	Galicia	15	Coruña (A)	1501	Betanzos
15027	Coirós	33,87	Coirós de Arriba (Coirós) (San Xulián)		12	Galicia	15	Coruña (A)	1501	Betanzos
15028	Corcubión	6,52	Corcubión (Corcubión) (San Marcos)		12	Galicia	15	Coruña (A)	1507	Corcubión
15029	Coristanco	141,28	San Roque (Traba) (Santa María)		12	Galicia	15	Coruña (A)	1506	Carballo
15030	Coruña, A	37,83	Coruña, A		12	Galicia	15	Coruña (A)	1504	Coruña, A
15031	Culleredo	61,73	Tarrío (Culleredo) (Santo Estevo)		12	Galicia	15	Coruña (A)	1504	Coruña, A
15032	Curtis	116,57	Teixeiro (Curtis) (Santaia)		12	Galicia	15	Coruña (A)	1501	Betanzos
15033	Dodro	36,12	Tallós (Laíño) (San Xián)		12	Galicia	15	Coruña (A)	1513	Padrón
15034	Dumbría	125,19	Dumbría (Dumbría) (Santa Baia)		12	Galicia	15	Coruña (A)	1507	Corcubión
15035	Fene	26,31	Fene (Fene) (San Salvador)		12	Galicia	15	Coruña (A)	1503	Ferrol
15036	Ferrol	82,65	Ferrol (Ferrol)		12	Galicia	15	Coruña (A)	1503	Ferrol
15037	Fisterra	29,43	Fisterra (Fisterra) (Santa María)		12	Galicia	15	Coruña (A)	1507	Corcubión
15038	Frades	81,56	Cimadevila (Frades) (San Martiño)		12	Galicia	15	Coruña (A)	1514	Ordes
15039	Irixoa	68,59	Pazo de Irixoa, O (Irixoa) (San Lourenzo)		12	Galicia	15	Coruña (A)	1501	Betanzos
15040	Laxe	36,78	Laxe (Laxe) (Santa María)		12	Galicia	15	Coruña (A)	1506	Carballo
15041	Laracha, A	125,95	Laracha, A (Torás) (Santa María)		12	Galicia	15	Coruña (A)	1506	Carballo
15042	Lousame	93,65	Portobravo (Lousame) (San Xoán)		12	Galicia	15	Coruña (A)	1505	Noia
15043	Malpica de Bergantiños	61,22	Malpica (Malpica de Bergantiños) (San Xulián)		12	Galicia	15	Coruña (A)	1506	Carballo
15044	Mañón	82,21	Caión (Mañón) (Santa María)		12	Galicia	15	Coruña (A)	1509	Ortigueira
15045	Mazaricos	187,30	Picota, A (Mazaricos) (San Xoán)		12	Galicia	15	Coruña (A)	1512	Muros
15046	Melide	101,30	Melide (Melide) (San Pedro)		12	Galicia	15	Coruña (A)	1508	Arzúa
15047	Mesía	107,07	Pobra, A (Bascoi) (Santiago)		12	Galicia	15	Coruña (A)	1514	Ordes
15048	Miño	32,97	Carreira, A (Miño) (Santa María)		12	Galicia	15	Coruña (A)	1501	Betanzos
15049	Moeche	48,50	San Ramón (San Xoán de Moeche) (San Xoán)		12	Galicia	15	Coruña (A)	1509	Ortigueira
15050	Monfero	171,67	Rebordelo (San Fiz de Monfero) (San Fiz)		12	Galicia	15	Coruña (A)	1501	Betanzos
15051	Mugardos	12,77	Mugardos (Mugardos) (San Xulián)		12	Galicia	15	Coruña (A)	1503	Ferrol
15052	Muxía	121,19	Muxía (Muxía) (Santa María)		12	Galicia	15	Coruña (A)	1507	Corcubión
15053	Muros	72,91	Muros (Muros) (San Pedro)		12	Galicia	15	Coruña (A)	1512	Muros
15054	Narón	66,91	Narón		12	Galicia	15	Coruña (A)	1503	Ferrol
15055	Neda	24,46	Neda (Neda) (San Nicolás)		12	Galicia	15	Coruña (A)	1503	Ferrol
15056	Negreira	115,10	Negreira (Negreira) (San Xián)		12	Galicia	15	Coruña (A)	1511	Negreira
15057	Noia	37,21	Noia (Noia) (San Martiño)		12	Galicia	15	Coruña (A)	1505	Noia
15058	Oleiros	43,66	Real, O (Oleiros) (Santa María)		12	Galicia	15	Coruña (A)	1504	Coruña, A
15059	Ordes	157,23	Ordes (Ordes) (Santa María)		12	Galicia	15	Coruña (A)	1514	Ordes
15060	Oroso	72,59	Sigüeiro (Oroso) (San Martiño)		12	Galicia	15	Coruña (A)	1514	Ordes
15061	Ortigueira	209,60	Ortigueira (Ortigueira) (Santa Marta)		12	Galicia	15	Coruña (A)	1509	Ortigueira
15062	Outes	99,74	Serra de Outes, A (Outes) (San Pedro)		12	Galicia	15	Coruña (A)	1512	Muros
15063	Oza dos Ríos	72,14	Oza (Oza) (San Pedro)		12	Galicia	15	Coruña (A)	1501	Betanzos
15064	Paderne	39,83	Consistorio, O (Paderne) (San Xoán)		12	Galicia	15	Coruña (A)	1501	Betanzos
15065	Padrón	48,37	Padrón (Padrón) (Santiago)		12	Galicia	15	Coruña (A)	1513	Padrón
15066	Pino, O	132,15	Pedrouzo, O (Arca) (Santaia)		12	Galicia	15	Coruña (A)	1508	Arzúa
15067	Pobra do Caramiñal, A	32,51	Pobra do Caramiñal, A (O Caramiñal) (Santa María a Antiga)		12	Galicia	15	Coruña (A)	1510	Ribeira
15068	Ponteceso	91,97	Ponteceso (Cospindo) (San Tirso)		12	Galicia	15	Coruña (A)	1506	Carballo
15069	Pontedeume	29,26	Pontedeume (Pontedeume) (Santiago)		12	Galicia	15	Coruña (A)	1501	Betanzos
15070	Pontes de García Rodríguez, As	249,37	Pontes de García Rodríguez, As (As Pontes de García Rodríguez) (Santa María)		12	Galicia	15	Coruña (A)	1503	Ferrol
15071	Porto do Son	94,58	Porto do Son (Noal) (San Vicente)		12	Galicia	15	Coruña (A)	1505	Noia
15072	Rianxo	58,79	Rianxo (Rianxo) (Santa Comba)		12	Galicia	15	Coruña (A)	1513	Padrón
15073	Ribeira	68,83	Santa Uxía de Ribeira (Ribeira) (Santa Uxía)		12	Galicia	15	Coruña (A)	1510	Ribeira
15074	Rois	92,76	Dices, Os (Rois) (San Mamede)		12	Galicia	15	Coruña (A)	1513	Padrón
15075	Sada	27,49	Sada (Sada) (Santa María)		12	Galicia	15	Coruña (A)	1501	Betanzos
15076	San Sadurniño	98,98	Avenida do Marqués de Figueroa (San Sadurniño) (Santa María)		12	Galicia	15	Coruña (A)	1503	Ferrol
15077	Santa Comba	203,70	Santa Cataliña de Armada (Santa Comba) (San Pedro)		12	Galicia	15	Coruña (A)	1511	Negreira
15078	Santiago de Compostela	220,01	Santiago de Compostela		12	Galicia	15	Coruña (A)	1502	Santiago de Compostela
15079	Santiso	67,39	Agro do Chao (A Ponte Arcediago) (San Xoán)		12	Galicia	15	Coruña (A)	1508	Arzúa
15080	Sobrado	120,64	Sobrado (A Porta) (San Pedro)		12	Galicia	15	Coruña (A)	1501	Betanzos
15081	Somozas, As	70,91	Igrexa, A (As Somozas) (Santiago Seré)		12	Galicia	15	Coruña (A)	1503	Ferrol
15082	Teo	79,30	Ramallosa, A (Lucí) (Santa Mariña)		12	Galicia	15	Coruña (A)	1502	Santiago de Compostela
15083	Toques	77,93	Souto (A Capela) (Santa María)		12	Galicia	15	Coruña (A)	1508	Arzúa
15084	Tordoia	124,55	Pontepedra, A (Cabaleiros) (San Xián)		12	Galicia	15	Coruña (A)	1514	Ordes
15085	Touro	115,34	Fonte Díaz (Touro) (San Xoán)		12	Galicia	15	Coruña (A)	1508	Arzúa
15086	Trazo	101,30	Viaño Pequeno (Campo) (San Xoán)		12	Galicia	15	Coruña (A)	1514	Ordes
15087	Valdoviño	88,22	Aviño (Valdoviño) (Santalla)		12	Galicia	15	Coruña (A)	1503	Ferrol
15088	Val do Dubra	108,64	Bembibre (Bembibre) (San Salvador)		12	Galicia	15	Coruña (A)	1514	Ordes
15089	Vedra	52,78	Avenida do Mestre Manuel Gómez Lorenzo (Vedra) (Santa Eulalia)		12	Galicia	15	Coruña (A)	1502	Santiago de Compostela
15090	Vilasantar	59,22	Ru (Vilasantar) (Santiago)		12	Galicia	15	Coruña (A)	1501	Betanzos
15091	Vilarmaior	30,35	Armada, A (Vilarmaior) (San Pedro)		12	Galicia	15	Coruña (A)	1501	Betanzos
15092	Vimianzo	187,27	Vimianzo (Vimianzo) (San Vicenzo)		12	Galicia	15	Coruña (A)	1507	Corcubión
15093	Zas	133,29	Zas (Zas) (Santo André)		12	Galicia	15	Coruña (A)	1507	Corcubión
15901	Cariño	47,19	Cariño (Cariño) (San Bartolomeu)		12	Galicia	15	Coruña (A)	1509	Ortigueira
16001	Abia de la Obispalía	63,08	Abia de la Obispalía		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16002	Acebrón, El	22,11	Acebrón, El		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16003	Alarcón	119,96	Alarcón		08	Castilla-La Mancha	16	Cuenca	1603	Motilla del Palancar
16004	Albaladejo del Cuende	55,19	Albaladejo del Cuende		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16005	Albalate de las Nogueras	40,11	Albalate de las Nogueras		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16006	Albendea	38,20	Albendea		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16007	Alberca de Záncara, La	100,86	Alberca de Záncara, La		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16008	Alcalá de la Vega	69,25	Alcalá de la Vega		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16009	Alcantud	57,63	Alcantud		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16010	Alcázar del Rey	46,50	Alcázar del Rey		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16011	Alcohujate	27,29	Alcohujate		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16012	Alconchel de la Estrella	42,94	Alconchel de la Estrella		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16013	Algarra	41,91	Algarra		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16014	Aliaguilla	105,91	Aliaguilla		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16015	Almarcha, La	64,36	Almarcha, La		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16016	Almendros	63,11	Almendros		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16017	Almodóvar del Pinar	94,04	Almodóvar del Pinar		08	Castilla-La Mancha	16	Cuenca	1603	Motilla del Palancar
16018	Almonacid del Marquesado	47,15	Almonacid del Marquesado		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16019	Altarejos	91,32	Altarejos		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16020	Arandilla del Arroyo	19,48	Arandilla del Arroyo		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16022	Arcos de la Sierra	40,50	Arcos de la Sierra		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16023	Chillarón de Cuenca	39,41	Chillarón de Cuenca		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16024	Arguisuelas	49,61	Arguisuelas		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16025	Arrancacepas	18,56	Arrancacepas		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16026	Atalaya del Cañavate	46,36	Atalaya del Cañavate		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16027	Barajas de Melo	136,81	Barajas de Melo		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16029	Barchín del Hoyo	65,25	Barchín del Hoyo		08	Castilla-La Mancha	16	Cuenca	1603	Motilla del Palancar
16030	Bascuñana de San Pedro	19,62	Bascuñana de San Pedro		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16031	Beamud	23,86	Beamud		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16032	Belinchón	79,73	Belinchón		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16033	Belmonte	92,93	Belmonte		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16034	Belmontejo	53,00	Belmontejo		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16035	Beteta	115,35	Beteta		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16036	Boniches	53,02	Boniches		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16038	Buciegas	9,01	Buciegas		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16039	Buenache de Alarcón	64,16	Buenache de Alarcón		08	Castilla-La Mancha	16	Cuenca	1603	Motilla del Palancar
16040	Buenache de la Sierra	57,48	Buenache de la Sierra		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16041	Buendía	88,50	Buendía		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16042	Campillo de Altobuey	172,41	Campillo de Altobuey		08	Castilla-La Mancha	16	Cuenca	1603	Motilla del Palancar
16043	Campillos-Paravientos	54,34	Campillos-Paravientos		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16044	Campillos-Sierra	38,03	Campillos-Sierra		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16045	Canalejas del Arroyo	60,95	Canalejas del Arroyo		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16046	Cañada del Hoyo	90,37	Cañada del Hoyo		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16047	Cañada Juncosa	42,72	Cañada Juncosa		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16048	Cañamares	40,52	Cañamares		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16049	Cañavate, El	36,10	Cañavate, El		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16050	Cañaveras	73,63	Cañaveras		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16051	Cañaveruelas	33,57	Cañaveruelas		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16052	Cañete	86,96	Cañete		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16053	Cañizares	76,34	Cañizares		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16055	Carboneras de Guadazaón	100,65	Carboneras de Guadazaón		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16056	Cardenete	97,51	Cardenete		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16057	Carrascosa	71,47	Carrascosa		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16058	Carrascosa de Haro	29,05	Carrascosa de Haro		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16060	Casas de Benítez	46,74	Casas de Benítez		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16061	Casas de Fernando Alonso	30,28	Casas de Fernando Alonso		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16062	Casas de Garcimolina	38,69	Casas de Garcimolina		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16063	Casas de Guijarro	8,20	Casas de Guijarro		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16064	Casas de Haro	110,88	Casas de Haro		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16065	Casas de los Pinos	68,21	Casas de los Pinos		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16066	Casasimarro	49,62	Casasimarro		08	Castilla-La Mancha	16	Cuenca	1603	Motilla del Palancar
16067	Castejón	43,62	Castejón		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16068	Castillejo de Iniesta	27,70	Castillejo de Iniesta		08	Castilla-La Mancha	16	Cuenca	1603	Motilla del Palancar
16070	Castillejo-Sierra	30,27	Castillejo-Sierra		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16071	Castillo-Albaráñez	12,43	Castillo-Albaráñez		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16072	Castillo de Garcimuñoz	82,21	Castillo de Garcimuñoz		08	Castilla-La Mancha	16	Cuenca	1604	San Clemente
16073	Cervera del Llano	55,49	Cervera del Llano		08	Castilla-La Mancha	16	Cuenca	1602	Tarancón
16074	Cierva, La	71,48	Cierva, La		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16078	Cuenca	911,06	Cuenca		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16079	Cueva del Hierro	28,20	Cueva del Hierro		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16081	Chumillas	40,19	Chumillas		08	Castilla-La Mancha	16	Cuenca	1603	Motilla del Palancar
16082	Enguídanos	165,35	Enguídanos		08	Castilla-La Mancha	16	Cuenca	1603	Motilla del Palancar
16083	Fresneda de Altarejos	59,60	Fresneda de Altarejos		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
16084	Fresneda de la Sierra	32,07	Fresneda de la Sierra		08	Castilla-La Mancha	16	Cuenca	1601	Cuenca
